date,clp,fitted_clp,res_fx,z_fx,y10_clp,fitted_y10_clp,res_y10,z_y10,stress_market,stress_market_30d,stress_fx_30d,stress_y10_30d,regime
2012-12-26,479.39,469.7051919797578,0.02040921558220141,0.5045508405350863,5.48909649242528,4.441910419691471,1.0471860727338094,1.7589800006974958,1.131765420616291,1.1777924294145328,0.4742625754890377,1.881322283340028,Estrés moderado
2012-12-27,479.09,470.1802322452796,0.018772377142555276,0.4640853847601067,5.495,4.434435054217314,1.0605649457826862,1.7814527691362594,1.122769076948183,1.1778399952780885,0.4701561743863575,1.8855238161698196,Estrés moderado
2012-12-28,478.6,474.69893073443535,0.00818440242757416,0.20233247610511682,5.49,4.440030355230355,1.0499696447696456,1.7636556239406074,0.9829940500228621,1.1740363739571829,0.4587671399679174,1.8893056079464483,Estrés moderado
2013-01-02,479.96,461.5448938520766,0.03912343976514798,0.9671985843171749,5.51991467576792,4.4193415290504605,1.100573146717459,1.848655367738849,1.407926976028012,1.1819952610858016,0.46987891244506147,1.8941116097265416,Estrés moderado
2013-01-03,475.31,461.479347439132,0.029529920745118572,0.730030327372188,5.51010989010989,4.481004439982176,1.0291054501277146,1.7286096067509331,1.2293199670615604,1.1823447162543603,0.47251891759831566,1.892170514910405,Estrés moderado
2013-01-04,473.25,459.2177080587151,0.03009938298196871,0.7441084113190446,5.526451548451548,4.491862051511701,1.034589496939847,1.737821273059908,1.2409648421894763,1.1841714251043647,0.4771010190061484,1.8912418312025812,Estrés moderado
2013-01-07,473.13,457.6583583154523,0.03324722894964242,0.821928566751664,5.575476523476522,4.494307520297186,1.0811690031793357,1.8160618284406056,1.3189951975961347,1.1901560513703533,0.48860134473384964,1.8917107580068568,Estrés moderado
2013-01-08,471.47,457.1877212156053,0.030761398249811764,0.7604745650544468,5.59181818181818,4.491476324158775,1.1003418576594053,1.8482668667473923,1.3043707159009195,1.1956831178172318,0.502019523427548,1.8893467122069156,Estrés moderado
2013-01-09,471.36,458.542144543834,0.027569927494812286,0.6815759299994858,5.63329731134878,4.472411170744559,1.1608861406042217,1.9499643449983024,1.3157701374988942,1.202180786393974,0.5156182861769593,1.8887432866109886,Estrés moderado
2013-01-10,471.15,457.4781328399418,0.029447428150671077,0.7279909688432545,5.67477644087938,4.490062240326759,1.1847142005526203,1.9899888277487603,1.3589898982960074,1.2087099022193417,0.5282982033717859,1.8891216010668974,Estrés moderado
2013-01-11,470.67,457.2351372607234,0.028959429394181918,0.7159268019586925,5.65,4.48578060030376,1.1642193996962404,1.9555632889039425,1.3357450454313176,1.2135089208932135,0.5373335900092153,1.8896842517772114,Estrés moderado
2013-01-14,471.92,454.25605821704806,0.0381484357610816,0.9430948117936595,5.72,4.469737997690877,1.2502620023091227,2.1000908195355437,1.5215928156646017,1.225990109735208,0.5565745132609956,1.89540570620942,Estrés moderado
2013-01-15,472.62,453.5521317478886,0.041181465754722195,1.0180765192726111,5.69,4.481185008056938,1.208814991943062,2.030471423116074,1.5242739711943427,1.2362013259085842,0.5760970951377508,1.8963055566794178,Estrés moderado
2013-01-16,474.9,454.9243573592919,0.04297309798677958,1.0623687432913846,5.6725,4.4613920773681786,1.2111079226318215,2.034322905989585,1.5483458246404849,1.2489059414844732,0.6015413933514068,1.8962704896175395,Estrés moderado
2013-01-17,475.47,456.3269889037804,0.041094155048401707,1.0159180487481423,5.65,4.481430500266669,1.1685694997333316,1.9628702414747505,1.4893941451114463,1.25940781863214,0.6253750454047723,1.8934405918595079,Estrés moderado
2013-01-18,473.06,453.0079626904845,0.043312527329719804,1.0707600192614475,5.65,4.465057363053957,1.184942636946043,1.9903725370607195,1.5305662781610834,1.2698340527008927,0.6492505429309643,1.890417562470821,Estrés moderado
2013-01-21,471.63,452.2487902373694,0.041962330586173956,1.0373808382194336,5.65,4.459935672377043,1.1900643276229572,1.998975546310959,1.5181781922651965,1.2756553252421625,0.662734752162882,1.8885758983214433,Estrés moderado
2013-01-22,472.02,452.42042871865044,0.042409458027899846,1.0484345960495896,5.6255544005544005,4.4624305663324835,1.1631238342219172,1.9537230450265974,1.5010788205380936,1.2810737740054439,0.6780839826935903,1.8840635653172975,Estrés moderado
2013-01-23,471.45,451.76512386042884,0.04265064461472616,1.054397142460003,5.6011088011088,4.446915989174041,1.1541928119347582,1.9387214230628096,1.4965592827614063,1.2896686592203677,0.6942106317785787,1.8851266866621568,Estrés moderado
2013-01-24,470.98,452.52017645474706,0.03998327927363766,0.988455292836246,5.5766632016632,4.478150459529722,1.0985127421334775,1.8451944637496396,1.416824878292943,1.2941394714722605,0.7074888512848457,1.8807900916596754,Estrés moderado
2013-01-25,470.68,454.46390731383536,0.03505995898222999,0.8667423646128064,5.54591544855929,4.538992784933261,1.0069226636260293,1.691348723673733,1.2790455441432698,1.2939095809399452,0.7170090870219085,1.870810074857982,Estrés moderado
2013-01-28,470.99,455.4099225393191,0.03363892035236261,0.8316118505445593,5.56909090909091,4.532544081683899,1.036546827407011,1.7411090413335153,1.2863604459390374,1.296510959355769,0.7284944414872511,1.864527477224287,Estrés moderado
