date,z_fx,y10_spread,z_fx_hat,res_2nd,country
2013-04-10,-0.0347022504463613,2.261,-0.3985197970636605,0.36381754661729915,PEN
2013-04-11,0.13938027742309575,2.269,-0.3952029600663093,0.5345832374894051,PEN
2013-04-12,0.23058470514659946,2.3139999999999996,-0.37654575195620943,0.6071304571028089,PEN
2013-04-15,-0.043950835331670116,2.3499999999999996,-0.3616199854681292,0.3176691501364591,PEN
2013-04-16,0.15045444421136278,2.316,-0.3757165427068715,0.5261709869182343,PEN
2013-04-17,-0.04002646538134178,2.308,-0.37903337970422263,0.3390069143228808,PEN
2013-04-18,-0.0905014393416372,2.2560000000000002,-0.40059282018700487,0.3100913808453677,PEN
2013-04-19,0.027413009148818734,2.2520000000000002,-0.4022512386856804,0.42966424783449914,PEN
2013-04-22,-0.005887796767511107,2.277,-0.3918861230689582,0.3859983263014471,PEN
2013-04-23,0.07779981215880824,2.261,-0.3985197970636605,0.4763196092224687,PEN
2013-04-24,0.217434170892534,2.279,-0.3910569138196205,0.6084910847121545,PEN
2013-04-25,0.19314506851562108,2.321,-0.3736435195835268,0.5667885880991479,PEN
2013-04-26,0.2773238158759153,2.434,-0.32679319699594195,0.6041170128718573,PEN
2013-04-29,0.5466344689161797,2.449,-0.32057412762590864,0.8672085965420884,PEN
2013-04-30,0.5215219509104945,2.4639999999999995,-0.3143550582558754,0.8358770091663699,PEN
2013-05-02,0.57012425942534,2.475,-0.30979440738451736,0.8799186668098573,PEN
2013-05-03,0.226229310419603,2.3260000000000005,-0.37157049646018225,0.5977998068797853,PEN
2013-05-06,0.16490213360287242,2.3050000000000006,-0.380277193578229,0.5451793271811014,PEN
2013-05-07,0.14056959047606876,2.2590000000000003,-0.3993490063129982,0.539918596789067,PEN
2013-05-08,0.18211291592024798,2.2529999999999997,-0.4018366340610117,0.5839495499812597,PEN
2013-05-09,0.04775973936762877,2.199,-0.42422528379313196,0.47198502316076074,PEN
2013-05-10,-0.14058186611044068,2.1580000000000004,-0.4412240734045564,0.30064220729411567,PEN
2013-05-13,-0.16133735053107073,2.168,-0.4370780271578674,0.2757406766267967,PEN
2013-05-14,-0.2562891812131337,2.07,-0.47770928037541904,0.22142009916228536,PEN
2013-05-15,-0.2133769013523852,2.0679999999999996,-0.478538489624757,0.2651615882723718,PEN
2013-05-16,-0.1438786957038661,2.1190000000000007,-0.457393653766643,0.31351495806277685,PEN
2013-05-17,-0.05564564523344403,2.0740000000000003,-0.47605086187674334,0.42040521664329933,PEN
2013-05-20,-0.24827223132930923,2.1235,-0.4555279329556333,0.2072557016263241,PEN
2013-05-22,-0.09172494789693042,2.114,-0.4594666768899878,0.3677417289930574,PEN
2013-05-23,0.01843731465540791,2.2870000000000004,-0.38774007682226913,0.40617739147767706,PEN
